smile,disgust,joy,msmile,mdisgust,mjoy,pitch,yaw,roll
27.04,0,0.15,96.53,0,99.87,-12.12,-1.04,-8.32
25.8,0,0.12,97,0,99.88,-11.68,-0.52,-8.96
22.2,0,0.07,96.29,0,99.86,-11.74,-1.12,-8.26
15.25,0,0.02,91.22,0,99.66,-11.92,-0.8,-8
9.46,0.01,0.01,83.18,0,98.54,-12.47,-1.76,-8.96
6.53,0.01,0.01,89.26,0,99.51,-12.21,-1.1,-8.81
6.27,0.01,0.01,90.48,0,99.61,-12.66,-0.93,-8.91
9.71,0,0.01,96.74,0,99.87,-14.18,-0.04,-8.75
15.2,0,0.02,99.47,0,99.92,-13.04,0.91,-8.42
19.63,0,0.05,98.41,0,99.91,-13.46,-0.98,-8.42
30.11,0,0.25,97.78,0,99.9,-14,0.34,-8.82
34.99,0,0.56,99.43,0,99.92,-12.86,-0.21,-8.64
30.49,0,0.27,98.37,0,99.91,-13.71,-0.39,-8.99
30.77,0,0.28,99.76,0,99.93,-13.78,-0.55,-8.09
33.76,0,0.46,99.52,0,99.92,-12.54,-1.01,-8.76
33.51,0,0.44,97.97,0,99.9,-13.55,-0.29,-7.97
32.28,0,0.36,99.67,0,99.93,-12.14,-1.03,-9.15
32.5,0,0.37,99.24,0,99.92,-12.71,-0.74,-8.16
39.25,0,1.12,99.43,0,99.92,-13.71,0.44,-8.03
51.55,0,7.83,99.77,0,99.93,-14.34,0.04,-8.45
62.15,0,32.53,99.89,0,99.93,-14.54,0.84,-7.83
80.8,0,91.17,99.94,0,99.93,-14.26,1.96,-8.92
90.2,0,98.02,99.98,0,99.93,-12.15,1.49,-8.89
93.67,0,98.91,100,0,99.93,-12.36,-0.96,-8.94
97.88,0,99.57,99.99,0,99.93,-13.86,2.06,-7.95
99.32,0,99.88,100,0,99.93,-14.77,3.33,-8.79
99.6,0,99.92,100,0,99.93,-12.93,2.68,-9.99
99.76,0,99.93,100,0,99.93,-13.33,0.54,-9.93
99.82,0,99.92,100,0,99.93,-14.43,0.64,-9.76
99.77,0,99.92,99.98,0,99.93,-14.84,1.57,-9.03
99.55,0,99.91,99.99,0,99.93,-14.72,1.16,-8.54
99.27,0,99.91,99.91,0,99.93,-14.18,0.81,-9.29
98.69,0,99.89,99.98,0,99.93,-14.49,0.06,-9.29
98.34,0,99.9,99.93,0,99.93,-15.32,0.05,-8.99
97.89,0,99.9,99.92,0,99.93,-16.4,0.78,-8.34
98.06,0,99.9,100,0,99.93,-15.32,1.44,-8.4
98.58,0,99.91,100,0,99.93,-15.34,2.1,-9.26
99.18,0,99.92,100,0,99.93,-16.39,1.4,-9.77
99.62,0,99.93,100,0,99.93,-16.56,0.64,-10.72
99.82,0,99.93,100,0,99.93,-16.07,0.28,-9.67
99.9,0,99.93,100,0,99.93,-16.7,0.91,-8.87
99.93,0,99.93,100,0,99.93,-16.63,0.76,-9.99
99.95,0,99.93,100,0,99.93,-16.28,0.85,-8.8
99.97,0,99.93,100,0,99.93,-15.54,1.59,-8.93
99.98,0,99.93,100,0,99.93,-15.57,1.36,-8.27
99.97,0,99.93,100,0,99.93,-16.01,0.95,-8.46
99.98,0,99.93,100,0.01,99.93,-16.16,1.95,-8.37
99.99,0,99.93,100,0.01,99.93,-15.57,0.72,-8.28
99.99,0,99.93,100,0,99.93,-14.19,2.32,-7.5
99.98,0,99.93,100,0,99.93,-15.75,2.42,-7.92
99.97,0,99.93,99.96,0,99.93,-13.67,2.37,-8.34
99.94,0,99.93,99.92,0,99.93,-12.54,1.69,-8.24
99.94,0,99.93,99.99,0,99.93,-15.11,1.26,-6.71
99.93,0,99.93,99.64,0,99.93,-15.19,0.98,-2.84
99.89,0,99.93,98.46,0,99.91,-14.86,1.3,-1.23
99.72,0,99.93,37.26,0.13,1.54,-11.31,-0.11,5.54
97.96,0,99.9,15.95,0.13,0.03,-10.67,4.86,8.86
93.85,0.01,99.81,90.29,0,99.56,-10.05,2.51,3.4
73.4,0.02,94.87,78.27,0,96.51,-8.66,2.09,3.49
40.81,0.18,8.18,89.75,0,99.55,-10.38,0.1,3.82
32.57,0.3,2.24,81.78,0,98.13,-10.09,-0.74,2.72
51.74,0.09,34.4,51.87,0.01,18.37,-9.7,-1.32,1.95
40.13,0.19,7.35,25.66,0.12,0.19,-10.28,-2.95,0.36
38.54,0.2,5.7,78.69,0,96.76,-11.57,-2.31,-0.41
45.39,0.13,15.68,94.89,0,99.82,-11.17,-2.16,0.47
52.03,0.08,35.8,94.75,0,99.82,-11.47,-3.1,-0.07
41.28,0.17,8.81,76.61,0,95.34,-11.01,-2.86,-0.85
22.67,0.56,0.44,71.08,0,88.23,-10.48,-4.18,1.02
10.81,0.86,0.05,59.34,0.01,47,-9.63,-5.91,1.24
7.77,0.41,0.01,9.53,0.21,0.01,-10.81,-7.97,-0.09
10.29,0.52,0.03,7.11,0.25,0.01,-12.16,-4.66,-2.92
15.28,0.67,0.12,39.97,0.02,2.55,-13.22,-4.33,-4.62
19.35,0.4,0.22,5.15,0.3,0,-12.16,-5.4,-7.17
11.62,0.1,0.02,0.97,0.41,0,-11.09,-5.38,-6.9
3.47,0.07,0,0.02,0.36,0,-11.94,-7.21,-6.41
0.59,0.03,0,0.41,0.41,0,-12,-7.51,-6.64
0.21,0.02,0,2.44,0.36,0,-12.78,-6.02,-5.75
0.17,0,0,2.62,0.35,0,-12.78,-7.98,-4.28
0.22,0,0,2.61,0.35,0,-12.48,-7.14,-4.91
0.57,0,0,0.12,0.41,0,-10.86,-7.02,-5.64
0.77,0,0,0.05,0.41,0,-11.92,-6.09,-6.33
1.21,0,0,0.35,0.41,0,-12.48,-6.21,-7.18
1.01,0,0,7.24,0.25,0.01,-12.03,-5.99,-7.3
3.44,0,0,30.77,0.07,0.48,-10.74,-6.93,-7.15
11.73,0.13,0.01,98.79,0,99.91,-9.54,-6.88,-7.14
79.17,0.01,97.66,96.94,0,99.88,-11.61,-1.46,-16.01
98.01,0,99.9,99.97,0,99.93,0.1,-1.63,-11.37
99.88,0,99.93,99.98,0,99.93,4.72,2.5,-14.99
99.98,0.01,99.93,89.07,0,99.5,-2.77,-1.84,-23.64
100,0.01,99.93,99.98,0.01,99.93,-13.11,4.33,-10.64
99.99,0.01,99.93,100,0,99.93,-14.47,5.15,-10.49
99.99,0.01,99.93,99.91,0.01,99.93,-16.26,5.33,-7.62
99.98,0.01,99.93,99.77,0.01,99.93,-17.93,4.34,-6.89
99.97,0.01,99.93,99.97,0,99.93,-17.07,2.37,-8.59
99.94,0.01,99.93,99.99,0.01,99.93,-16.68,4.56,-5.91
99.95,0.01,99.93,99.55,0,99.92,-18.8,3.37,-4.47
99.94,0.01,99.93,99.99,0,99.93,-17.76,2.75,-3.04
99.95,0.01,99.93,99.87,0,99.93,-18.21,3.07,-0.87
99.95,0.01,99.93,100,0,99.93,-16.89,3.76,-6.88
99.96,0.01,99.93,100,0,99.93,-17.31,3.83,-6.58
99.96,0.01,99.93,99.98,0,99.93,-16.6,3.85,-5.44
99.95,0,99.93,100,0,99.93,-16.42,1.73,-6.65
99.91,0,99.93,100,0,99.93,-17.12,2.62,-6.44
7.36,38.45,0,2.74,0.35,0,7.23,7.32,10.9
4.89,2.01,0.01,0.01,0.43,0,1.63,-0.73,-0.44
21.73,0.64,0.35,40.21,0.02,2.66,0.87,0.99,2.41
41.45,0.18,8.77,6.19,0.27,0.01,-0.53,2.29,0.84
0.22,0.44,0,0,0.43,0,0.09,1.08,3.57
0.24,0.44,0,0.01,0.43,0,-0.97,0.6,4.84
0.24,0.43,0,0.01,0.43,0,-0.83,0.31,4.69
0.47,0.43,0,0,0.43,0,-1.68,0.08,4.46
0.42,0.43,0,0,0.43,0,-1.86,0.47,3.74
0.25,0.42,0,0.01,0.43,0,-1.8,-0.18,3.85
0.17,0.43,0,0.01,0.43,0,-2.6,-1.22,4.08
0.15,0.43,0,0.09,0.42,0,-0.39,-3.34,3.03
0.2,0.43,0,0.12,0.42,0,-1.22,-3.44,3.49
0.21,0.43,0,6.52,0.27,0.01,-2.45,-2.37,3.19
0.18,0.43,0,0,0.43,0,-3.36,-0.23,2.71
0.14,0.43,0,0,0.43,0,-2.95,1.27,3.51
0.1,0.43,0,0.03,0.42,0,-4.04,1.65,3.19
0.05,0.43,0,0,0.43,0,-5.1,2.44,3.77
0.04,0.43,0,0,0.43,0,-4.97,1.94,3.48
0.04,0.43,0,0.02,0.43,0,-5.4,2.59,4.23
0.05,0.44,0,0,0.43,0,-5.3,2.1,4.01
0.04,0.45,0,0.01,0.43,0,-4.36,1.87,3.17
0.01,0.44,0,0.01,0.43,0,-2.69,2.33,2.87
0,0.46,0,0,0.43,0,-1.35,1.91,3.57
0,0.46,0,0,0.43,0,-1.76,1.87,3.74
0,0.45,0,0,0.43,0,-3.01,1.72,3.83
0,0.45,0,0,0.43,0,-3.22,2.86,4.43
0,0.44,0,0,0.43,0,-5.44,2.59,3.6
0,0.44,0,0,0.43,0,-5.64,2.84,4.14
0.01,0.46,0,0,0.9,0,-4,4.69,4.54
0.02,0.6,0,0.01,4.02,0,-3.46,2.8,3.7
0.02,1.58,0,0,6.76,0,-3.77,2.56,4.2
0.04,1.73,0,0,0.43,0,-4.79,2.92,6.04
0.04,2.01,0,0,0.43,0,-6.65,2.5,4.05
0.02,1.23,0,0,0.43,0,-7.03,3.05,3.92
0.03,0.89,0,38.18,1.02,1.81,-5.68,1.8,3.79
0.06,41.72,0,2.35,99.98,0,-5.03,1.7,4.67
0.15,99.99,0,8.93,99.36,0,-3.87,1.55,4.54
0.33,100,0,66.03,0.22,65.28,-6.02,2.15,5.03
1.41,99.16,0,36.39,0.45,1.34,-6.51,1,4.81
2.34,3.83,0,1.3,0.39,0,-5.41,1.29,4.78
6.46,0.98,0.01,1.25,0.39,0,-6.21,2.36,4.72
9.37,0.4,0.01,0.03,0.42,0,-6.75,3.5,4.67
48.68,0.1,20.67,98.51,0,99.91,-6.47,1.81,3.59
77.31,0.02,97.19,99.59,0,99.92,-4.88,1.16,3.49
96.6,0,99.88,99.51,0,99.92,-4.77,1.5,3.84
99.53,0,99.93,100,0,99.93,-6.86,2.94,2.54
99.98,0,99.93,100,0,99.92,-5.9,2.63,3.97
100,0,99.93,99.96,0,99.93,-5.35,1.98,3.63
100,0,99.93,100,0,99.93,-4.31,2.04,3.45
100,0,99.93,100,0,99.93,-3.86,2.61,4.22
100,0,99.93,99.98,0,99.93,-3.15,1.62,5.09
100,0.01,99.93,1.2,0.39,0,-0.94,3.58,4.61
99.44,0.01,99.92,0,0.43,0,-3.01,4.19,4.56
46.37,0.13,16.23,0,0.43,0,-0.5,5.86,5.05
0.58,0.92,0,0,0.43,0,-1.04,6.83,3.35
0,0.39,0,0,0.43,0,-1.15,7.53,3.28
0,0.34,0,0,0.43,0,-1.67,5.17,4.28
0,0.42,0,0,0.43,0,-1.12,6.75,3.01
0.02,2.47,0.01,99.2,0,99.92,0.22,5.15,4.71
2.18,2.16,0.02,90.51,0,99.61,1.48,5.16,4.46
75.81,0,96.44,75.37,0,90.08,1.51,4.54,6.4
99.81,0,99.93,82.42,0,98.31,1.13,4.58,5.93
100,0,99.93,63.02,0.01,60.29,1.31,4.8,5.56
100,0,99.93,6.99,0.83,0.01,0.45,5.04,5.25
99.99,0,99.93,90.01,0,99.57,1.22,5.59,5.2
99.94,0,99.93,0.03,0.43,0,3.68,3.95,2.14
94.87,0.01,99.84,0,0.43,0,1.97,5.29,1.89
77.04,0.02,97.06,0,0.43,0,0.04,3.47,2.72
22.65,0.6,0.45,0,0.43,0,0.16,5.95,1.42
1.05,2.4,0.01,0,0.43,0,-1.49,5.94,1.32
0.15,2.54,0.01,0,0.43,0,-3.35,6.11,1.58
1.07,2.41,0.01,0.01,0.43,0,-1.44,5.91,2.85
0.26,3.1,0.01,1.06,0.39,0,0.82,4.92,3.28
0.14,2.57,0,0.79,0.4,0,0.04,4.28,4.12
0.32,2.52,0,3.63,0.33,0,0.49,5.38,2.95
1.31,2.39,0,1.87,0.37,0,0.91,4.04,2.85
2.17,2.46,0,2.49,0.36,0,0.55,5.47,2.16
1.7,2.3,0,0,0.43,0,-0.74,7.61,3.69
5.84,1.76,0.02,53.81,0.01,24.49,-0.6,5.58,2.82
16.17,0.91,0.14,98.36,0,99.91,-2.47,5.94,3.31
26.69,0.47,0.67,98.14,0,99.9,-1.62,5.46,3.19
51.4,0.09,28.99,98.86,0,99.91,-2.2,4.7,2.38
92.63,0.01,99.76,99.98,0,99.93,-2.12,4.36,3.33
94.99,0.01,99.83,99.95,0,99.93,0.17,5.51,1.29
74.36,0.02,95.47,0,0.43,0,-1.88,6.64,2.62
44.73,0.14,14.41,0,0.43,0,-0.35,6.06,2.72
5.74,1.4,0.02,0,0.43,0,-1.68,7.62,3.55
1.29,2.26,0.01,2.08,0.37,0,-3.77,6.61,2.3
0.23,1.7,0.01,0,0.43,0,-2.15,7.08,1.58
0.62,0.91,0,0,0.43,0,-4.03,8.22,2.72
1.1,0.42,0,0.01,0.43,0,-7.14,7.16,1.33
1.63,0.12,0,0,0.47,0,-6.22,9.43,0.05
0,0,0,0.05,0.42,0,-0.97,29.24,-3.79
0,0,0,0,0,0,1,48.8,-18.78
0,0,0,0,0,0,9.45,55.28,-1.31
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
48.4,0.01,0.21,0.05,0.42,0,-5.69,10.25,-4.56
3.14,0.36,0,0.02,0.43,0,-4.13,3.8,-3.9
1.97,0.4,0,0.11,0.42,0,-4.64,5,-6.04
1.05,0.47,0,0.01,0.43,0,-4.34,5.1,-4.75
0.42,0.49,0,0.32,0.42,0,-4.06,4.38,-3.77
0.06,0.52,0,0.18,0.42,0,-4.32,4.31,-1.43
0.05,0.52,0,0.61,0.41,0,-3.4,4.35,-0.95
0.03,0.42,0,0.1,0.42,0,-2.56,4.88,-1.25
0.03,0.13,0,0.03,0.43,0,-3.07,5.09,-0.77
0.07,0.05,0,0.43,0.41,0,-3.33,4.22,-0.75
0.15,0.05,0,0.01,0.43,0,-6.71,4.23,-0.3
0.25,0.06,0,0,0.43,0,-5.96,3.47,-0.49
0.42,0.12,0,0.12,0.42,0,-7.24,4.23,-0.43
1.26,0.46,0,34.91,0.03,1.03,-7.48,3.93,-0.33
18.14,0.18,0.05,99.69,0,99.93,-8.85,4.13,-1.08
84.16,0,95.65,100,0,99.93,-8.84,5.43,0.02
99.28,0,99.54,99.99,0,99.93,-10.04,5.96,1.66
99.97,0,99.6,100,0,99.93,-10.78,6.15,1.59
100,0.01,99.65,100,0,99.93,-11.09,6.53,1.89
100,0.01,99.75,100,0,99.93,-10.96,7.51,-0.79
100,0.05,99.9,100,0.01,99.93,-10.69,5.73,-0.17
100,0.07,99.93,100,0,99.93,-11.83,5.88,-0.52
100,0.08,99.93,100,0,99.93,-13.16,5.86,-1.49
100,0.08,99.93,100,0,99.93,-14.77,5.66,-1.07
100,0.08,99.93,100,0,99.93,-15.72,5.79,-3.2
100,0.08,99.93,100,0,99.93,-14.91,7.04,-3.79
100,0.07,99.93,100,0,99.93,-16.28,6.34,-4.1
100,0.07,99.93,100,0,99.93,-15.87,6.82,-3.76
100,0.06,99.93,100,0,99.93,-15.52,7.08,-2.56
100,0.06,99.93,100,0,99.93,-15.63,7.22,-2.55
100,0.06,99.93,100,0,99.93,-15.75,6.28,-2.4
100,0.06,99.93,100,0,99.93,-17.15,6.32,-1.27
100,0.06,99.93,100,0,99.93,-13.97,5.38,-0.34
100,0.06,99.93,97.76,0,99.89,-9.13,6.04,7.61
100,0.07,99.93,80.5,0,96.86,-10.65,4.09,9.57
100,0.06,99.93,62.31,0.04,51.76,-15.28,4.4,12.23
100,0.07,99.93,98.09,0.02,99.9,-16.32,4.79,10.06
100,0.06,99.93,100,0,99.93,-17.72,-0.65,2.91
100,0.05,99.93,100,0,99.93,-14.62,-4.04,5.54
100,0.04,99.93,99.96,0,99.93,-13.26,-0.4,12.83
100,0.04,99.93,99.99,0,99.93,-13.99,2.31,10.44
100,0.03,99.93,66.95,0.01,57.77,-13.72,6.2,16.1
100,0.02,99.93,97.56,0,97.83,-12.72,6.93,13.73
100,0.02,99.93,92.58,0.06,99.2,-12.58,2.65,9.95
100,0.02,99.93,99.98,0,99.93,-15.22,0.96,9.85
100,0.02,99.93,99.96,0,99.93,-13.79,1.88,8.52
100,0.01,99.93,99.85,0,99.91,-14.83,4.43,9.48
100,0.03,99.93,71.99,0,89.71,-17.82,8.7,14.8
100,0.03,99.93,97,0,99.88,-15.98,9.02,10.45
100,0.03,99.93,99,0,99.91,-17.84,9.02,11.41
100,0.03,99.93,99.91,0,99.93,-18.58,8.09,14.52
100,0.03,99.93,93.63,0.01,99.72,-18.5,7.97,9.84
100,0.01,99.93,99.85,0,99.93,-16.12,10.42,9.06
100,0.02,99.93,98.61,0.01,99.91,-16.37,8.8,11.58
100,0.01,99.93,98.16,0,99.9,-23.39,8.54,14.96
100,0.03,99.93,0,0,0,-29.81,7.88,19.19
100,0.01,99.8,100,0,99.93,-27.24,8.56,13.55
100,0.01,99.8,100,0,99.93,-22.01,12.83,13.53
0,0,0,0,0,0,-12.72,27.1,8.83
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
100,0,99.93,99.73,0,97.62,-9.57,6.05,9.2
100,0.01,99.93,99.79,0,99.92,-19.73,4.69,8.84
100,0.02,99.93,99.98,0,99.93,-21.26,4.82,8.62
100,0.03,99.93,99.64,0,99.93,-23.54,5.3,6.97
100,0.03,99.93,99.96,0,99.93,-22.57,6.22,9.33
100,0.04,99.93,59.43,0.01,47.32,-25.89,7.34,10.05
100,0.03,99.93,93.07,0,99.76,-24.63,9.49,9.46
100,0.03,99.93,99.99,0,99.93,-22.94,8.11,1.3
100,0.02,99.93,100,0,99.93,-27.66,4.65,-2.91
100,0.02,99.93,28.64,0.08,0.33,-23.96,0.96,-21.71
100,0.02,99.93,99.89,0,99.9,-22.35,-1.66,1.89
99.98,0,99.93,0,0,0,-13.46,-15.03,14.84
99.98,0.01,99.93,0,0,0,-4.28,-9.72,20.88
99.91,0.02,99.93,99.99,0,99.92,-14.88,-0.9,10.43
99.96,0.03,99.93,100,0,99.93,-8.17,-6.11,15.06
99.99,0.03,99.93,99.99,0,99.88,-8.06,-0.54,13.11
100,0.04,99.93,100,0,99.93,-11.02,-0.33,10.32
100,0.03,99.93,99.94,0,99.9,-13.66,-8.87,12.42
99.99,0.04,99.93,97.68,0,99.89,-14.61,-21.11,15.75
0,0,0,0,0,0,-6.81,-35.68,32.19
98.47,0.02,99.58,77.39,0,95.93,-18.37,-20.04,21.39
95.21,0.02,99.09,97.2,0,99.88,-21.72,-17.31,20.12
55.48,0.29,14.02,0.05,0.42,0,-25.8,-18.27,16.14
38.12,0.88,0.93,0,0,0,-27.16,-16.62,12.82
70.93,0.09,66.7,1.62,0.41,0,-25.91,-14.44,13.98
30.9,0.88,0.29,0,0,0,-31.59,-20.8,14.18
27.64,1.14,0.17,16.67,0.13,0.04,-24.51,-15.08,11.42
67.77,0.13,67.33,93.53,0,99.78,-17.17,-8.59,9.52
87.79,0.09,99.42,1.29,0.95,0,-25.3,-2.13,-3.17
93.01,0.04,99.78,86.62,0,99.22,-26.18,5.06,-6.28
99.53,0.03,99.92,100,0,99.93,-22.21,7.06,-2.82
99.8,0.02,99.93,100,0,99.93,-23.44,8.18,-0.25
99.93,0.02,99.93,99.75,0,99.93,-16.29,7.84,-12.36
99.98,0.02,99.93,99.99,0,99.93,-19.01,9.19,-1.72
100,0.02,99.93,100,0,99.93,-18.25,7.18,-4.78
100,0.02,99.93,100,0,99.93,-16.66,8.19,-5.16
100,0.02,99.93,100,0.01,99.93,-14.95,6.77,-2.8
100,0.02,99.93,100,0.01,99.93,-15.06,8.23,-3.96
100,0.01,99.93,100,0,99.93,-14.24,7.09,-3.71
100,0.01,99.93,99.98,0,99.93,-15,7.1,-2.74
100,0.01,99.93,99.99,0,99.93,-14.32,6.54,-3.51
100,0.01,99.93,100,0,99.93,-17.27,8.08,0.18
100,0.01,99.93,100,0,99.93,-16.67,9.08,-1.3
100,0.01,99.93,100,0,99.93,-14.75,8.7,1.04
100,0.01,99.93,99.96,0,99.93,-15.34,7.12,1.07
100,0,99.93,100,0,99.93,-14.29,6.83,1.6
99.99,0,99.93,99.95,0,99.93,-13.68,5.72,2.63
99.99,0,99.93,99.94,0,99.93,-11.65,6,1.54
99.99,0,99.93,100,0,99.93,-13.06,4.69,2.17
99.99,0,99.93,100,0,99.93,-12.19,6.3,4.19
100,0,99.93,99.99,0,99.93,-10.56,6.4,4.62
100,0,99.93,97.4,0,97.64,-10.56,5.17,6.86
100,0,99.93,100,0,99.93,-12.5,4.01,7.02
100,0,99.93,99.97,0,99.93,-13.01,1.59,9.45
100,0,99.93,100,0,99.93,-11.89,-0.63,6.8
100,0,99.93,100,0,99.93,-12.72,1.54,6.02
100,0,99.93,100,0,99.93,-14.55,3,5.21
100,0,99.93,100,0,99.93,-15.39,6.07,3.49
100,0,99.93,99.94,0,99.9,-14.81,5.3,2.97
100,0,99.93,100,0,99.93,-15.24,6.02,4.41
100,0,99.93,99.74,0.01,99.87,-13.66,3.39,2.21
100,0,99.93,100,0,99.93,-14.08,2.55,3.98
100,0,99.93,100,0,99.93,-13.41,2.34,4.33
100,0,99.93,99.99,0,99.93,-14.72,1.18,5.06
100,0,99.93,100,0,99.93,-15.29,4.27,1.74
100,0,99.93,100,0,99.93,-16.95,6.15,0.34
100,0,99.93,100,0,99.93,-17.13,6.74,-2.23
99.99,0,99.91,100,0,99.93,-17.29,9.23,-1.86
99.97,0,99.91,100,0,99.93,-15.67,7.8,-3.05
99.96,0,99.9,100,0,99.93,-17.02,7.42,-3.17
99.96,0,99.9,100,0,99.93,-17.27,7.67,-4.07
99.95,0,99.9,100,0.01,99.93,-16.3,10.31,-3.7
99.96,0,99.89,100,0,99.93,-17.18,8.9,-3.01
99.96,0,99.9,100,0,99.93,-18.21,10.08,-2.28
99.96,0,99.92,100,0,99.93,-17.64,8.37,-2.31
99.97,0,99.93,99.98,0.01,99.93,-16.36,7.51,-2.03
99.98,0,99.93,100,0,99.93,-15.45,7.67,-3.05
99.98,0,99.93,100,0,99.93,-15.7,8.28,-0.95
99.98,0,99.93,100,0.01,99.93,-16.98,8.71,-1.15
99.98,0,99.93,99.99,0,99.93,-15.05,8.33,-1.49
99.97,0,99.93,99.98,0.01,99.93,-15.37,8.52,-0.85
99.96,0,99.93,99.97,0.01,99.93,-14.47,9.31,-1.05
99.95,0,99.93,99.98,0,99.93,-14.44,8.85,-1.83
99.93,0,99.93,99.99,0,99.93,-13.9,6.71,0.18
99.91,0,99.92,99.99,0.01,99.93,-13.91,6.94,-0.24
99.91,0,99.91,99.99,0,99.93,-14.79,7.34,-0.49
99.89,0,99.82,99.3,0,99.92,-13.27,8.68,0.45
99.61,0,99.6,50.3,0.01,14.62,-15.01,7.59,0.61
96.04,0,99.21,0,0.43,0,-17.22,8.27,2.8
39.21,0.03,1.11,0,0.43,0,-18.06,7.32,2.47
1.84,0.38,0,0,0.43,0,-17.28,9.26,3.45
0.38,0.42,0,0,0.43,0,-17.29,10.1,4.18
0.28,0.42,0,0.03,0.43,0,-15.76,8.6,2.79
0.89,0.4,0,0.06,0.43,0,-15.8,9.11,3.49
5.96,0.29,0,3.19,0.36,0,-15.67,9.56,1.51
30.5,0.06,0.27,24.65,0.07,0.16,-16.16,10.1,1.78
0,0,0,80.01,0,97.42,-8.46,35.08,3.31
0,0,0,96.4,0,99.87,-2.47,40.67,5.77
0,0,0,99.95,0,99.93,-4.01,31.91,12.47
,,,0,0,0,,,
0.09,0.42,0,92.17,0,99.71,-12.94,-1.87,17
0.96,0.4,0,1.39,0.39,0,-15.1,-4.38,5.69
8.62,0.24,0.01,8.75,0.23,0.01,-15.84,-5.08,5.66
43.42,0.02,2.04,0.47,0.41,0,-15.38,-4.47,5.86
32.6,0.2,0.13,51.47,0.01,17.48,-4.09,0.04,-0.91
18.79,0.37,0.04,87.25,0,99.3,-4.52,0.12,0.04
15.9,0.28,0.03,91.65,0,99.68,-4.88,-1.26,-1.34
11.68,0.45,0.01,67.66,0,80.1,-4.32,-0.44,-0.36
4.74,0.46,0,75.78,0,94.63,-4.98,-0.99,0.34
2.14,0.45,0,58.94,0.01,45.2,-6.21,-0.57,-0.54
1.71,0.45,0,73.38,0,91.93,-6.25,-2.5,0.18
1.67,0.39,0,26.61,0.01,0.23,-9.26,-4.09,1.82
1.31,0.42,0,41.87,0.01,3.57,-8.1,-2.94,1.25
0.9,0.16,0,80.44,0,97.62,-5.95,-1.13,1.37
0.79,0.26,0,76.62,0,95.35,-9.79,-4.47,1.43
0.59,0.36,0,70.53,0,87.15,-7.37,-1.43,2.14
0.32,0.44,0,97.97,0,99.9,-8.15,-0.8,2.59
0.3,0.53,0,77.86,0,96.25,-7.15,-2.9,2.8
0.38,0.45,0,5.24,0.21,0,-8.53,-2.69,1.61
0.42,0.45,0,94.7,0,99.81,-6.55,-8.71,4.25
0.64,0.52,0,81.44,0,98.01,-0.74,-10.24,5.39
2.75,1.67,0,99.99,0,99.93,-0.72,-14.71,7.42
7.43,4.81,0.01,97.97,0,99.9,3.04,-11.19,5.42
13.21,15.14,0.04,99.97,0,99.93,0.12,-14.4,5.41
5.46,19.65,0.01,56.13,0.01,33.09,-1.25,-18.08,7.02
3.78,29.94,0.01,87.49,0,99.33,-2.26,-21.02,7.99
0,0,0,0,0,0,2.7,-28.23,12.62
0,0,0,0,0,0,9.45,-43.48,8.2
0,0,0,0,0,0,6.56,-48.26,-1.63
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
,,,0,0,0,,,
15.42,0,0.02,23.51,0,0.13,-5.33,3.48,-3.62
29.22,0,0.22,85.49,0,99.04,-1.03,2.07,-5.67
25.27,0,0.11,75.94,0,94.77,2.37,-1.81,-4.68
30.51,0,0.26,99.3,0,99.92,3.45,-0.95,-0.08
35.64,0,0.6,96.69,0,99.87,-1.38,-1.54,3.62
64.81,0.03,78.63,62.38,0.05,49.93,3.76,0.03,7.9
73.96,0.02,95.17,13.44,0.05,0.02,3.78,-4.81,13.86
82.24,0.02,98.73,99.61,0,99.93,-5.33,-10.3,4.03
76.38,0.08,96.63,75.79,0,94.63,1.37,-9.88,1.46
84.6,0.1,99.13,89.98,0,99.57,2.16,-6.18,6.55
45.57,0.57,7.12,91.22,0,99.66,-0.24,-6.32,4.17
21.12,0.31,0.06,26.51,0,0.23,-2.42,-4.17,3.47
9.84,0,0.01,5.44,0.3,0,-5.39,-5.81,-12.4
7.97,0,0.01,63.43,0,64.84,-7.71,-0.31,3.29
1.3,0,0,40.38,0,2.74,-3.82,-2.15,5.27
0.83,0,0,0.11,5.34,0,-3.68,1.8,5.33
0.21,0.01,0,0.36,0,0,-1.89,1.21,4.99
0.06,0.01,0,2.16,0.04,0,-3.69,1.9,0.93
0.02,0.03,0,0.2,0.02,0,-3.41,1.78,0.07
0.01,0.02,0,0.19,0.15,0,-2.13,0.62,2.22
0,0.02,0,0.12,0.05,0,-1.68,0.83,0.85
0,0.02,0,0.08,0.35,0,-2.47,0.82,0.99
0,0.01,0,1.04,0.27,0,-2.24,0.5,1.87
0,0.02,0,0.08,0.12,0,-4.02,3.26,0.94
0,0.02,0,0.03,0.06,0,-3.14,1.87,-1.61
